NUMBER LOVE_H LOVE_L LOVE_K
1600 -6.165597874 0.0011619864 -0.0016591267
1601 -6.165745624 0.0011613281 -0.0016581445
1602 -6.165892856 0.0011606704 -0.0016571633
1603 -6.166039576 0.0011600133 -0.0016561831
1604 -6.166185785 0.0011593568 -0.001655204
1605 -6.166331485 0.0011587008 -0.001654226
1606 -6.166476667 0.0011580455 -0.0016532492
1607 -6.16662135 0.0011573908 -0.0016522731
1608 -6.166765532 0.0011567366 -0.0016512981
1609 -6.166909202 0.0011560831 -0.0016503243
1610 -6.167052371 0.0011554301 -0.0016493515
1611 -6.167195047 0.0011547778 -0.0016483794
1612 -6.16733722 0.001154126 -0.0016474086
1613 -6.167478898 0.0011534749 -0.0016464388
1614 -6.16762008 0.0011528243 -0.0016454702
1615 -6.167760762 0.0011521743 -0.0016445024
1616 -6.16790096 0.0011515249 -0.0016435356
1617 -6.168040664 0.0011508761 -0.00164257
1618 -6.168179885 0.0011502279 -0.0016416054
1619 -6.168318615 0.0011495803 -0.0016406416
1620 -6.168456862 0.0011489333 -0.001639679
1621 -6.168594622 0.0011482868 -0.0016387173
1622 -6.168731903 0.001147641 -0.0016377566
1623 -6.168868702 0.0011469957 -0.0016367973
1624 -6.169005014 0.001146351 -0.0016358386
1625 -6.169140863 0.0011457069 -0.0016348811
1626 -6.169276232 0.0011450634 -0.0016339242
1627 -6.169411134 0.0011444205 -0.001632969
1628 -6.169545548 0.0011437782 -0.0016320145
1629 -6.169679498 0.0011431364 -0.0016310611
1630 -6.169812984 0.0011424953 -0.0016301084
1631 -6.169945997 0.0011418547 -0.0016291568
1632 -6.170078535 0.0011412147 -0.0016282068
1633 -6.170210623 0.0011405753 -0.001627257
1634 -6.170342244 0.0011399365 -0.0016263083
1635 -6.170473407 0.0011392983 -0.001625361
1636 -6.170604106 0.0011386606 -0.0016244142
1637 -6.170734345 0.0011380235 -0.0016234691
1638 -6.170864131 0.001137387 -0.0016225242
1639 -6.170993463 0.0011367511 -0.0016215808
1640 -6.171122337 0.0011361158 -0.0016206383
1641 -6.171250762 0.0011354811 -0.0016196968
1642 -6.171378732 0.0011348469 -0.0016187561
1643 -6.171506252 0.0011342133 -0.0016178168
1644 -6.171633333 0.0011335803 -0.0016168779
1645 -6.17175996 0.0011329478 -0.0016159406
1646 -6.171886148 0.001132316 -0.0016150039
1647 -6.17201189 0.0011316847 -0.0016140682
1648 -6.172137192 0.001131054 -0.0016131339
1649 -6.172262057 0.0011304239 -0.0016122003
1650 -6.172386472 0.0011297943 -0.0016112679
1651 -6.172510462 0.0011291654 -0.0016103357
1652 -6.172634015 0.001128537 -0.001609405
1653 -6.172757131 0.0011279092 -0.0016084754
1654 -6.172879809 0.0011272819 -0.0016075467
1655 -6.173002063 0.0011266552 -0.0016066187
1656 -6.173123891 0.0011260291 -0.0016056917
1657 -6.173245283 0.0011254036 -0.0016047661
1658 -6.173366245 0.0011247787 -0.0016038412
1659 -6.17348679 0.0011241543 -0.0016029171
1660 -6.173606907 0.0011235305 -0.0016019946
1661 -6.173726601 0.0011229072 -0.0016010726
1662 -6.173845875 0.0011222845 -0.0016001515
1663 -6.173964733 0.0011216624 -0.0015992311
1664 -6.17408317 0.0011210409 -0.0015983123
1665 -6.174201189 0.00112042 -0.0015973942
1666 -6.174318794 0.0011197996 -0.001596477
1667 -6.174435983 0.0011191797 -0.0015955604
1668 -6.17455276 0.0011185605 -0.0015946451
1669 -6.174669126 0.0011179418 -0.0015937312
1670 -6.174785085 0.0011173237 -0.0015928179
1671 -6.174900623 0.0011167061 -0.0015919051
1672 -6.175015775 0.0011160891 -0.0015909939
1673 -6.175130502 0.0011154727 -0.0015900837
1674 -6.175244836 0.0011148569 -0.0015891739
1675 -6.175358764 0.0011142416 -0.0015882653
1676 -6.175472295 0.0011136268 -0.0015873571
1677 -6.175585411 0.0011130127 -0.0015864507
1678 -6.175698144 0.0011123991 -0.0015855455
1679 -6.175810476 0.001111786 -0.0015846404
1680 -6.175922406 0.0011111735 -0.0015837367
1681 -6.176033947 0.0011105616 -0.0015828338
1682 -6.176145095 0.0011099503 -0.0015819312
1683 -6.176255845 0.0011093395 -0.0015810309
1684 -6.176366212 0.0011087292 -0.0015801304
1685 -6.176476184 0.0011081196 -0.0015792313
1686 -6.17658577 0.0011075104 -0.0015783334
1687 -6.176694972 0.0011069019 -0.0015774361
1688 -6.176803786 0.0011062939 -0.0015765391
1689 -6.17691222 0.0011056864 -0.0015756439
1690 -6.177020252 0.0011050796 -0.0015747494
1691 -6.177127924 0.0011044732 -0.0015738559
1692 -6.177235203 0.0011038675 -0.0015729633
1693 -6.177342117 0.0011032623 -0.0015720713
1694 -6.177448637 0.0011026576 -0.0015711807
1695 -6.177554789 0.0011020535 -0.0015702912
1696 -6.177660568 0.0011014499 -0.0015694018
1697 -6.177765967 0.0011008469 -0.0015685135
1698 -6.177871001 0.0011002445 -0.0015676272
1699 -6.17797566 0.0010996426 -0.0015667405
1700 -6.178079943 0.0010990413 -0.0015658554
1701 -6.178183868 0.0010984405 -0.0015649712
1702 -6.178287418 0.0010978403 -0.0015640878
1703 -6.178390609 0.0010972406 -0.0015632052
1704 -6.178493425 0.0010966414 -0.0015623237
1705 -6.178595893 0.0010960429 -0.0015614428
1706 -6.178697981 0.0010954448 -0.0015605629
1707 -6.178799718 0.0010948474 -0.0015596838
1708 -6.178901089 0.0010942504 -0.0015588058
1709 -6.179002103 0.001093654 -0.0015579285
1710 -6.17910276 0.0010930582 -0.0015570529
1711 -6.179203064 0.0010924629 -0.0015561778
1712 -6.179303011 0.0010918682 -0.001555303
1713 -6.179402609 0.001091274 -0.0015544294
1714 -6.179501841 0.0010906803 -0.0015535571
1715 -6.179600731 0.0010900872 -0.0015526855
1716 -6.179699273 0.0010894947 -0.0015518144
1717 -6.179797465 0.0010889026 -0.0015509449
1718 -6.179895305 0.0010883112 -0.0015500758
1719 -6.179992803 0.0010877202 -0.0015492075
1720 -6.180089947 0.0010871298 -0.0015483406
1721 -6.180186748 0.00108654 -0.0015474742
1722 -6.180283218 0.0010859507 -0.0015466095
1723 -6.180379338 0.0010853619 -0.0015457441
1724 -6.18047511 0.0010847737 -0.0015448807
1725 -6.180570547 0.001084186 -0.0015440179
1726 -6.180665653 0.0010835989 -0.0015431562
1727 -6.180760415 0.0010830123 -0.0015422955
1728 -6.18085485 0.0010824262 -0.0015414353
1729 -6.180948938 0.0010818407 -0.0015405759
1730 -6.181042691 0.0010812557 -0.0015397181
1731 -6.181136121 0.0010806713 -0.0015388602
1732 -6.18122922 0.0010800874 -0.0015380035
1733 -6.18132198 0.001079504 -0.0015371484
1734 -6.181414416 0.0010789212 -0.0015362935
1735 -6.181506521 0.0010783389 -0.0015354391
1736 -6.181598297 0.0010777571 -0.0015345868
1737 -6.181689758 0.0010771759 -0.0015337338
1738 -6.181780891 0.0010765952 -0.0015328824
1739 -6.181871696 0.001076015 -0.0015320324
1740 -6.181962171 0.0010754354 -0.0015311825
1741 -6.182052338 0.0010748563 -0.0015303342
1742 -6.18214218 0.0010742777 -0.0015294862
1743 -6.182231705 0.0010736997 -0.001528639
1744 -6.182320905 0.0010731222 -0.0015277933
1745 -6.182409796 0.0010725452 -0.0015269483
1746 -6.18249837 0.0010719688 -0.001526104
1747 -6.182586622 0.0010713929 -0.0015252602
1748 -6.182674555 0.0010708175 -0.001524418
1749 -6.18276219 0.0010702426 -0.001523576
1750 -6.182849506 0.0010696683 -0.0015227347
1751 -6.182936522 0.0010690945 -0.0015218949
1752 -6.183023222 0.0010685213 -0.0015210562
1753 -6.183109612 0.0010679485 -0.0015202176
1754 -6.183195691 0.0010673763 -0.0015193802
1755 -6.183281471 0.0010668046 -0.0015185435
1756 -6.183366942 0.0010662334 -0.0015177074
1757 -6.183452111 0.0010656628 -0.0015168728
1758 -6.183536972 0.0010650927 -0.0015160388
1759 -6.183621537 0.0010645231 -0.0015152053
1760 -6.183705797 0.001063954 -0.0015143732
1761 -6.18378976 0.0010633855 -0.0015135414
1762 -6.183873423 0.0010628175 -0.0015127107
1763 -6.18395679 0.00106225 -0.0015118813
1764 -6.18403985 0.001061683 -0.0015110524
1765 -6.184122632 0.0010611165 -0.0015102241
1766 -6.184205102 0.0010605506 -0.0015093966
1767 -6.184287291 0.0010599852 -0.0015085704
1768 -6.184369183 0.0010594203 -0.0015077445
1769 -6.184450775 0.0010588559 -0.0015069193
1770 -6.184532089 0.001058292 -0.0015060958
1771 -6.184613103 0.0010577287 -0.0015052723
1772 -6.184693835 0.0010571658 -0.0015044503
1773 -6.184774278 0.0010566035 -0.0015036288
1774 -6.184854437 0.0010560417 -0.001502808
1775 -6.184934301 0.0010554805 -0.0015019887
1776 -6.185013889 0.0010549197 -0.0015011696
1777 -6.185093187 0.0010543595 -0.0015003516
1778 -6.185172212 0.0010537997 -0.0014995342
1779 -6.185250938 0.0010532405 -0.0014987174
1780 -6.185329401 0.0010526818 -0.0014979016
1781 -6.185407586 0.0010521236 -0.0014970872
1782 -6.185485475 0.0010515659 -0.0014962733
1783 -6.185563097 0.0010510088 -0.00149546
1784 -6.185640442 0.0010504521 -0.0014946478
1785 -6.1857175 0.001049896 -0.0014938365
1786 -6.185794293 0.0010493403 -0.0014930255
1787 -6.185870818 0.0010487852 -0.0014922157
1788 -6.185947056 0.0010482306 -0.0014914068
1789 -6.18602302 0.0010476765 -0.0014905984
1790 -6.186098724 0.0010471229 -0.0014897908
1791 -6.186174151 0.0010465698 -0.0014889847
1792 -6.186249317 0.0010460172 -0.0014881785
1793 -6.186324212 0.0010454652 -0.0014873736
1794 -6.186398832 0.0010449136 -0.0014865694
1795 -6.186473197 0.0010443626 -0.0014857654
1796 -6.186547304 0.001043812 -0.0014849631
1797 -6.186621105 0.001043262 -0.0014841616
1798 -6.186694683 0.0010427124 -0.0014833608
1799 -6.18676798 0.0010421634 -0.0014825605
1800 -6.186841024 0.0010416148 -0.0014817611
1801 -6.186913809 0.0010410668 -0.0014809626
1802 -6.186986315 0.0010405193 -0.001480165
1803 -6.187058589 0.0010399723 -0.0014793678
1804 -6.187130592 0.0010394257 -0.001478572
1805 -6.187202331 0.0010388797 -0.0014777765
1806 -6.187273817 0.0010383342 -0.0014769822
1807 -6.187345042 0.0010377892 -0.001476188
1808 -6.187416021 0.0010372446 -0.0014753955
1809 -6.18748674 0.0010367006 -0.0014746034
1810 -6.187557212 0.0010361571 -0.001473812
1811 -6.187627433 0.0010356141 -0.0014730213
1812 -6.187697403 0.0010350715 -0.0014722309
1813 -6.187767121 0.0010345295 -0.0014714421
1814 -6.187836589 0.001033988 -0.0014706539
1815 -6.187905804 0.0010334469 -0.0014698669
1816 -6.187974767 0.0010329064 -0.0014690809
1817 -6.188043503 0.0010323663 -0.0014682939
1818 -6.188111977 0.0010318268 -0.0014675092
1819 -6.188180207 0.0010312877 -0.0014667254
1820 -6.188248195 0.0010307492 -0.0014659417
1821 -6.188315943 0.0010302111 -0.0014651591
1822 -6.188383449 0.0010296735 -0.0014643772
1823 -6.188450709 0.0010291364 -0.001463596
1824 -6.188517726 0.0010285999 -0.0014628157
1825 -6.188584509 0.0010280638 -0.0014620358
1826 -6.18865106 0.0010275281 -0.0014612572
1827 -6.188717351 0.001026993 -0.0014604795
1828 -6.188783411 0.0010264584 -0.0014597022
1829 -6.188849253 0.0010259243 -0.0014589259
1830 -6.18891484 0.0010253906 -0.00145815
1831 -6.188980198 0.0010248574 -0.0014573755
1832 -6.189045316 0.0010243248 -0.0014566009
1833 -6.189110213 0.0010237926 -0.0014558275
1834 -6.189174869 0.0010232609 -0.0014550549
1835 -6.189239297 0.0010227297 -0.0014542826
1836 -6.189303483 0.001022199 -0.0014535122
1837 -6.189367452 0.0010216687 -0.0014527415
1838 -6.18943119 0.001021139 -0.0014519725
1839 -6.189494695 0.0010206097 -0.0014512035
1840 -6.189557976 0.0010200809 -0.0014504354
1841 -6.189621033 0.0010195526 -0.0014496683
1842 -6.189683855 0.0010190248 -0.0014489016
1843 -6.189746449 0.0010184974 -0.0014481361
1844 -6.189808834 0.0010179706 -0.001447371
1845 -6.189870981 0.0010174442 -0.0014466074
1846 -6.189932912 0.0010169183 -0.0014458436
1847 -6.189994617 0.0010163929 -0.0014450809
1848 -6.190056111 0.001015868 -0.001444319
1849 -6.190117367 0.0010153435 -0.0014435575
1850 -6.190178422 0.0010148196 -0.0014427971
1851 -6.190239245 0.0010142961 -0.0014420376
1852 -6.190299855 0.0010137731 -0.001441279
1853 -6.190360239 0.0010132505 -0.0014405205
1854 -6.190420411 0.0010127285 -0.0014397629
1855 -6.190480371 0.0010122069 -0.0014390067
1856 -6.190540116 0.0010116858 -0.0014382505
1857 -6.190599647 0.0010111652 -0.0014374956
1858 -6.190658952 0.001010645 -0.0014367407
1859 -6.190718058 0.0010101253 -0.0014359875
1860 -6.190776946 0.0010096061 -0.0014352345
1861 -6.190835627 0.0010090874 -0.0014344821
1862 -6.19089409 0.0010085691 -0.001433731
1863 -6.190952342 0.0010080514 -0.00143298
1864 -6.191010397 0.001007534 -0.0014322301
1865 -6.191068233 0.0010070172 -0.0014314808
1866 -6.19112586 0.0010065008 -0.0014307323
1867 -6.19118329 0.0010059849 -0.001429985
1868 -6.1912405 0.0010054695 -0.0014292377
1869 -6.191297524 0.0010049546 -0.0014284914
1870 -6.19135432 0.0010044401 -0.0014277462
1871 -6.19141093 0.0010039261 -0.0014270014
1872 -6.19146732 0.0010034125 -0.0014262571
1873 -6.191523522 0.0010028994 -0.0014255137
1874 -6.191579515 0.0010023868 -0.0014247707
1875 -6.191635311 0.0010018747 -0.0014240293
1876 -6.191690903 0.001001363 -0.0014232884
1877 -6.191746295 0.0010008518 -0.0014225481
1878 -6.191801491 0.001000341 -0.0014218079
1879 -6.191856483 0.00099983076 -0.0014210694
1880 -6.191911279 0.00099932095 -0.0014203302
1881 -6.191965887 0.0009988116 -0.0014195934
1882 -6.192020287 0.00099830271 -0.0014188563
1883 -6.192074492 0.00099779428 -0.0014181203
1884 -6.192128506 0.00099728633 -0.001417385
1885 -6.192182327 0.00099677883 -0.0014166501
1886 -6.192235946 0.00099627179 -0.0014159163
1887 -6.192289383 0.00099576522 -0.0014151833
1888 -6.192342621 0.0009952591 -0.0014144507
1889 -6.192395668 0.00099475345 -0.0014137189
1890 -6.192448525 0.00099424826 -0.0014129879
1891 -6.192501189 0.00099374352 -0.0014122573
1892 -6.192553672 0.00099323925 -0.0014115278
1893 -6.192605967 0.00099273543 -0.0014107992
1894 -6.192658055 0.00099223207 -0.0014100708
1895 -6.192709974 0.00099172917 -0.0014093434
1896 -6.192761702 0.00099122673 -0.0014086166
1897 -6.192813241 0.00099072475 -0.0014078905
1898 -6.192864591 0.00099022322 -0.0014071651
1899 -6.192915763 0.00098972214 -0.0014064406
1900 -6.19296675 0.00098922152 -0.0014057162
1901 -6.193017551 0.00098872136 -0.0014049935
1902 -6.19306817 0.00098822165 -0.0014042704
1903 -6.193118607 0.00098772239 -0.0014035488
1904 -6.193168854 0.00098722359 -0.001402828
1905 -6.193218937 0.00098672524 -0.0014021073
1906 -6.193268828 0.00098622734 -0.0014013878
1907 -6.193318537 0.0009857299 -0.0014006685
1908 -6.193368075 0.00098523291 -0.0013999503
1909 -6.193417428 0.00098473636 -0.0013992324
1910 -6.193466612 0.00098424027 -0.0013985158
1911 -6.193515618 0.00098374463 -0.0013977994
1912 -6.193564431 0.00098324944 -0.0013970839
1913 -6.193613084 0.00098275469 -0.0013963691
1914 -6.193661555 0.0009822604 -0.0013956549
1915 -6.193709853 0.00098176655 -0.0013949409
1916 -6.193757981 0.00098127315 -0.001394229
1917 -6.193805931 0.0009807802 -0.0013935168
1918 -6.193853706 0.0009802877 -0.0013928048
1919 -6.193901307 0.00097979564 -0.001392095
1920 -6.193948739 0.00097930403 -0.0013913845
1921 -6.19399602 0.00097881286 -0.0013906747
1922 -6.194043099 0.00097832214 -0.0013899662
1923 -6.194090021 0.00097783186 -0.0013892583
1924 -6.194136773 0.00097734202 -0.0013885512
1925 -6.194183358 0.00097685263 -0.0013878444
1926 -6.194229777 0.00097636369 -0.0013871387
1927 -6.194276025 0.00097587518 -0.0013864336
1928 -6.19432211 0.00097538712 -0.0013857288
1929 -6.194368024 0.0009748995 -0.0013850255
1930 -6.194413782 0.00097441232 -0.0013843217
1931 -6.194459353 0.00097392558 -0.0013836201
1932 -6.194504786 0.00097343928 -0.0013829176
1933 -6.194550043 0.00097295342 -0.0013822164
1934 -6.194595143 0.000972468 -0.0013815154
1935 -6.194640065 0.00097198302 -0.0013808163
1936 -6.194684836 0.00097149848 -0.0013801167
1937 -6.194729446 0.00097101437 -0.0013794188
1938 -6.194773888 0.0009705307 -0.0013787205
1939 -6.194818176 0.00097004747 -0.0013780232
1940 -6.194862298 0.00096956468 -0.0013773274
1941 -6.194906267 0.00096908232 -0.0013766314
1942 -6.194950079 0.0009686004 -0.0013759362
1943 -6.194993727 0.00096811891 -0.0013752416
1944 -6.195037225 0.00096763786 -0.0013745478
1945 -6.195080558 0.00096715724 -0.0013738551
1946 -6.195123731 0.00096667705 -0.0013731627
1947 -6.195166764 0.0009661973 -0.0013724709
1948 -6.195209624 0.00096571798 -0.0013717797
1949 -6.195252343 0.0009652391 -0.0013710893
1950 -6.195294901 0.00096476064 -0.0013703992
1951 -6.1953373 0.00096428262 -0.0013697103
1952 -6.19537956 0.00096380502 -0.0013690218
1953 -6.195421657 0.00096332786 -0.0013683343
1954 -6.195463604 0.00096285113 -0.0013676464
1955 -6.195505392 0.00096237483 -0.0013669612
1956 -6.195547045 0.00096189895 -0.0013662745
1957 -6.195588542 0.00096142351 -0.0013655896
1958 -6.195629891 0.00096094849 -0.0013649047
1959 -6.19567108 0.0009604739 -0.0013642211
1960 -6.195712141 0.00095999974 -0.0013635374
1961 -6.195753033 0.00095952601 -0.0013628547
1962 -6.195793783 0.0009590527 -0.0013621739
1963 -6.195834378 0.00095857981 -0.0013614923
1964 -6.195874839 0.00095810736 -0.0013608119
1965 -6.195915159 0.00095763533 -0.0013601314
1966 -6.195955314 0.00095716372 -0.0013594527
1967 -6.195995335 0.00095669253 -0.0013587731
1968 -6.19603522 0.00095622177 -0.0013580957
1969 -6.196074944 0.00095575143 -0.0013574184
1970 -6.196114534 0.00095528152 -0.0013567413
1971 -6.196153975 0.00095481203 -0.0013560652
1972 -6.196193281 0.00095434296 -0.0013553902
1973 -6.196232437 0.00095387431 -0.0013547155
1974 -6.196271457 0.00095340608 -0.0013540412
1975 -6.196310338 0.00095293827 -0.0013533678
1976 -6.196349076 0.00095247088 -0.0013526946
1977 -6.196387677 0.00095200391 -0.001352022
1978 -6.196426131 0.00095153737 -0.0013513511
1979 -6.196464442 0.00095107123 -0.0013506793
1980 -6.196502622 0.00095060552 -0.0013500099
1981 -6.196540673 0.00095014022 -0.0013493397
1982 -6.19657857 0.00094967535 -0.0013486707
1983 -6.196616341 0.00094921088 -0.0013480023
1984 -6.196653967 0.00094874684 -0.0013473348
1985 -6.196691467 0.00094828321 -0.0013466677
1986 -6.196728824 0.00094782 -0.0013460014
1987 -6.196766054 0.0009473572 -0.0013453351
1988 -6.196803138 0.00094689481 -0.0013446696
1989 -6.196840095 0.00094643284 -0.0013440058
1990 -6.196876912 0.00094597129 -0.0013433409
1991 -6.196913608 0.00094551015 -0.0013426775
1992 -6.196950167 0.00094504942 -0.0013420154
1993 -6.196986587 0.0009445891 -0.0013413525
1994 -6.197022881 0.00094412919 -0.0013406912
1995 -6.197059033 0.00094366969 -0.0013400311
1996 -6.197095066 0.00094321061 -0.0013393705
1997 -6.19713097 0.00094275193 -0.0013387108
1998 -6.197166739 0.00094229367 -0.0013380517
1999 -6.197202373 0.00094183582 -0.001337394
2000 -6.19723789 0.00094137837 -0.0013367357
2001 -6.197273266 0.00094092133 -0.0013360789
2002 -6.197308534 0.00094046471 -0.001335422
2003 -6.197343661 0.00094000849 -0.0013347665
2004 -6.197378659 0.00093955267 -0.0013341111
2005 -6.197413531 0.00093909727 -0.001333456
2006 -6.197448286 0.00093864227 -0.0013328022
2007 -6.1974829 0.00093818767 -0.0013321488
2008 -6.197517401 0.00093773349 -0.0013314953
2009 -6.197551775 0.00093727971 -0.0013308436
2010 -6.197586016 0.00093682632 -0.0013301924
2011 -6.197620149 0.00093637335 -0.001329541
2012 -6.197654152 0.00093592078 -0.0013288899
2013 -6.197688022 0.00093546862 -0.0013282408
2014 -6.197721771 0.00093501685 -0.0013275916
2015 -6.197755412 0.00093456549 -0.0013269432
2016 -6.197788921 0.00093411453 -0.0013262948
2017 -6.197822308 0.00093366397 -0.0013256477
2018 -6.197855578 0.00093321382 -0.0013250009
2019 -6.197888724 0.00093276406 -0.0013243551
